imagenet-zeroshot-val-top1,imagenet-zeroshot-val-top5,name,epoch
0.48236,0.75752,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,52
0.52766,0.80278,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,196
0.56312,0.82588,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,380
0.49742,0.77444,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,93
0.556,0.82268,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,323
0.55984,0.81998,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,349
0.50192,0.78236,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,80
0.52474,0.80012,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,179
0.52432,0.79536,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,168
0.56388,0.8246,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,377
0.53378,0.80574,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,224
0.51618,0.79042,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,152
0.56382,0.82666,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,422
0.5375,0.8074,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,240
0.5412,0.8107,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,262
0.50184,0.77852,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,100
0.5215,0.7943,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,156
0.53806,0.80844,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,245
0.50222,0.77966,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,88
0.53522,0.80172,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,217
0.55666,0.82188,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,345
0.45194,0.72534,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,22
0.5365,0.8066,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,219
0.55072,0.81998,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,295
0.54648,0.81456,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,285
0.52804,0.80328,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,199
0.56304,0.8263,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,413
0.55016,0.81614,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,303
0.53194,0.8053,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,211
0.55012,0.81822,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,296
0.50436,0.78292,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,104
0.461,0.7331,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,23
0.50016,0.77626,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,119
0.54106,0.81018,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,230
0.55272,0.82092,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,317
0.544,0.81266,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,275
0.56448,0.82648,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,421
0.51478,0.79052,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,215
0.52212,0.793,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,173
0.5013,0.77834,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,91
0.5646,0.8265,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,410
0.56448,0.82668,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,400
0.55392,0.8214,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,331
0.5518,0.82002,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,314
0.56446,0.82676,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,427
0.51384,0.78792,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,132
0.54482,0.81388,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,270
0.4685,0.7446,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,30
0.55058,0.81742,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,305
0.56424,0.82516,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,386
0.51732,0.79118,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,145
0.56214,0.8259,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,375
0.5578,0.8239,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,352
0.55772,0.82284,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,354
0.5252,0.79692,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,178
0.54332,0.81108,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,257
0.53668,0.8072,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,216
0.5027,0.7762,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,238
0.50096,0.77786,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,106
0.47276,0.74952,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,32
0.55646,0.82256,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,350
0.55744,0.82482,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,330
0.51138,0.78922,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,123
0.5553,0.82038,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,328
0.56056,0.82504,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,363
0.53468,0.80432,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,202
0.51192,0.789,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,125
0.56438,0.82708,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,423
0.55328,0.81862,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,324
0.55998,0.8246,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,361
0.56368,0.8252,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,370
0.5388,0.80746,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,227
0.4117,0.68842,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,14
0.5533,0.82122,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,319
0.55598,0.82182,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,346
0.51778,0.79176,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,141
0.56422,0.82554,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,395
0.56404,0.82552,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,402
0.52674,0.79818,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,181
0.56542,0.82608,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,406
0.50712,0.78444,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,114
0.048,0.13938,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,2
0.5234,0.79436,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,142
0.52088,0.79446,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,158
0.5501,0.81496,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,279
0.5162,0.79262,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,151
0.56084,0.82412,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,379
0.56054,0.82346,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,335
0.55482,0.82058,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,308
0.56368,0.82518,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,391
0.54292,0.81482,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,274
0.51622,0.79024,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,146
0.53276,0.80488,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,209
0.54978,0.81564,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,292
0.4643,0.7409,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,27
0.53288,0.80304,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,221
0.51806,0.78986,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,144
0.56384,0.825,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,399
0.20702,0.42404,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,5
0.55362,0.81898,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,321
0.55174,0.81884,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,313
0.53264,0.80366,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,200
0.56102,0.82452,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,362
0.54348,0.81156,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,276
0.43462,0.71058,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,17
0.5481,0.81458,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,282
0.50364,0.78124,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,85
0.5249,0.7969,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,183
0.52644,0.797,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,268
0.56402,0.82494,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,404
0.4849,0.76156,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,49
0.55398,0.82258,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,339
0.53436,0.80618,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,208
0.53306,0.80668,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,234
0.52296,0.79496,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,170
0.50558,0.7826,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,87
0.30438,0.55796,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,7
0.52126,0.79232,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,155
0.55834,0.8215,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,337
0.55744,0.82136,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,338
0.53922,0.8112,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,247
0.54386,0.81234,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,256
0.55454,0.81866,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,326
0.53518,0.80496,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,203
0.54858,0.81796,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,288
0.44758,0.72734,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,21
0.55742,0.82266,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,356
0.56444,0.82624,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,408
0.48708,0.76554,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,63
0.45676,0.7344,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,34
0.49244,0.7704,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,60
0.56168,0.82456,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,367
0.51196,0.78736,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,137
0.50154,0.77942,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,84
0.48014,0.75618,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,78
0.49274,0.76916,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,77
0.49032,0.76794,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,65
0.5493,0.81836,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,290
0.54246,0.81278,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,254
0.53994,0.80906,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,236
0.4769,0.75448,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,40
0.54356,0.81152,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,291
0.5443,0.81172,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,273
0.52786,0.80238,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,194
0.53968,0.81154,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,248
0.56532,0.82692,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,389
0.56444,0.82716,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,425
0.4866,0.76696,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,69
0.46682,0.74632,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,74
0.48348,0.7642,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,61
0.54428,0.81414,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,267
0.56172,0.82502,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,383
0.42202,0.69482,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,15
0.502,0.7798,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,90
0.4874,0.76332,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,67
0.5077,0.78304,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,129
0.53186,0.80462,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,207
0.51288,0.78658,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,121
0.51676,0.7904,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,147
0.49214,0.76834,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,113
0.52178,0.79816,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,186
0.5313,0.80258,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,182
0.55678,0.8227,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,340
0.48918,0.77022,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,148
0.48816,0.7643,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,66
0.52358,0.79728,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,185
0.56446,0.82662,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,428
0.47456,0.7514,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,36
0.55848,0.82382,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,343
0.53362,0.80426,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,223
0.53992,0.81132,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,258
0.514,0.79154,Model-B-32_Data-80M_Samples-34B_lr-1e-3_bs-88k.pt,143
